Customer_ID,Gender,Age,Marital_status,Children,Tenure_months,Monthly_charges,Total_charges,Phone,Internet,Contract,Paperless_billing,Payment_method,Churn
5701,Male,41,0,NULL,35,55.25,1924.1,Yes,DSL,Biyearly,No,Mailed check,No
5702,Male,74,NULL,NULL,22,69.7,1490.4,Yes,Fiber,Monthly,Yes,Mailed check,No
5703,Female,50,1,0,38,19.95,756.4,Yes,No,Biyearly,Yes,Mailed check,No
5704,Male,52,NULL,0,72,24.75,1859.1,Yes,No,Biyearly,No,Credit card (automatic),No
5705,Female,44,NULL,0,23,84.4,1936.85,Yes,Fiber,Monthly,No,Mailed check,No
5706,Male,23,NULL,NULL,2,73.25,131.05,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
5707,Female,35,0,NULL,63,103.5,6479.4,Yes,Fiber,Monthly,Yes,Electronic check,No
5708,Male,29,NULL,NULL,40,101.85,4086.3,Yes,Fiber,Monthly,No,Electronic check,Yes
5709,Male,62,NULL,NULL,72,112.9,8061.5,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
5710,Male,51,0,0,15,26.35,378.6,Yes,No,Monthly,Yes,Electronic check,No
5711,Male,72,NULL,NULL,12,101.35,1218.55,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5712,Female,29,NULL,NULL,31,19.55,658.95,Yes,No,Monthly,Yes,Mailed check,Yes
5713,Female,67,NULL,0,71,89.3,6388.65,Yes,DSL,Biyearly,No,Credit card (automatic),No
5714,Female,52,1,NULL,72,26,1776,Yes,No,Biyearly,Yes,Mailed check,No
5715,Male,68,NULL,0,16,69.95,1205.5,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
5716,Female,40,NULL,1,65,95.45,6223.3,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
5717,Female,79,NULL,NULL,34,60.85,2003.6,Yes,DSL,Monthly,Yes,Bank transfer (automatic),No
5718,Male,78,1,NULL,72,102.65,7550.3,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
5719,Male,24,NULL,1,12,20.5,255.5,Yes,No,Monthly,No,Mailed check,No
5720,Male,61,0,NULL,9,44.95,431,Yes,DSL,Monthly,No,Mailed check,Yes
5721,Female,62,NULL,0,13,31.65,389.95,No,DSL,Monthly,Yes,Electronic check,No
5722,Female,25,1,NULL,15,83.05,1258.3,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5723,Female,30,0,1,63,97.45,6253,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
5724,Female,56,NULL,NULL,46,55.65,2688.85,Yes,DSL,Yearly,No,Credit card (automatic),No
5725,Male,35,0,1,9,85.05,746.5,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5726,Male,48,1,NULL,10,86.05,834.1,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
5727,Female,58,NULL,NULL,58,100.4,5749.8,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
5728,Female,45,NULL,1,55,85.1,4600.95,Yes,Fiber,Monthly,Yes,Electronic check,No
5729,Female,77,NULL,0,11,94.2,999.9,Yes,Fiber,Monthly,Yes,Electronic check,No
5730,Male,64,1,1,57,95.25,5427.05,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
5731,Female,64,1,1,17,20.05,337.9,Yes,No,Yearly,No,Credit card (automatic),No
5732,Male,48,1,NULL,2,70.7,129.2,Yes,Fiber,Monthly,No,Mailed check,No
5733,Female,29,NULL,1,53,100.3,5200.8,Yes,Fiber,Yearly,Yes,Mailed check,No
5734,Male,33,1,NULL,13,75.3,989.45,Yes,DSL,Yearly,Yes,Mailed check,Yes
5735,Male,73,1,1,1,20.6,20.6,Yes,No,Monthly,No,Mailed check,No
5736,Female,80,NULL,NULL,72,85.1,6155.4,Yes,DSL,Biyearly,No,Mailed check,No
5737,Male,44,1,1,49,106.65,5168.1,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
5738,Male,75,1,0,55,20.5,1177.95,Yes,No,Biyearly,No,Mailed check,No
5739,Male,76,NULL,NULL,50,39.45,2021.35,No,DSL,Monthly,Yes,Credit card (automatic),No
5740,Female,30,NULL,NULL,65,109.3,7337.55,Yes,Fiber,Biyearly,No,Electronic check,No
5741,Male,77,0,1,72,105.55,7542.25,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
5742,Male,33,NULL,NULL,33,34.05,1113.95,No,DSL,Yearly,No,Credit card (automatic),No
5743,Female,73,0,1,41,78.35,3211.2,Yes,DSL,Yearly,Yes,Credit card (automatic),No
5744,Female,47,NULL,1,71,90.1,6310.9,Yes,DSL,Biyearly,No,Electronic check,No
5745,Female,48,1,NULL,36,99.15,3615.6,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5746,Female,26,0,NULL,49,40.65,2070.75,No,DSL,Monthly,No,Bank transfer (automatic),No
5747,Male,52,0,1,50,93.5,4747.5,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
5748,Male,33,0,0,35,96.75,3403.4,Yes,Fiber,Monthly,Yes,Mailed check,No
5749,Female,80,NULL,0,37,19.85,717.5,Yes,No,Yearly,Yes,Bank transfer (automatic),No
5750,Female,36,NULL,0,62,48.7,3008.55,No,DSL,Biyearly,No,Bank transfer (automatic),No
5751,Female,66,1,1,52,19.6,1012.4,Yes,No,Yearly,No,Credit card (automatic),No
5752,Female,58,NULL,NULL,2,20.5,38.25,Yes,No,Yearly,No,Bank transfer (automatic),No
5753,Female,60,0,NULL,3,75.15,216.75,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
5754,Male,68,NULL,0,69,84.9,5785.65,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
5755,Female,56,NULL,1,66,110.6,7210.85,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
5756,Male,52,1,1,66,68.75,4447.55,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
5757,Male,34,1,0,26,54.55,1362.85,No,DSL,Yearly,No,Credit card (automatic),No
5758,Male,26,1,1,1,84.65,84.65,Yes,Fiber,Monthly,Yes,Mailed check,Yes
5759,Female,31,1,NULL,57,41.1,2258.25,No,DSL,Yearly,Yes,Credit card (automatic),No
5760,Male,41,1,NULL,1,44,44,Yes,DSL,Monthly,No,Electronic check,No
5761,Female,27,0,1,65,59.95,3921.1,No,DSL,Biyearly,No,Credit card (automatic),No
5762,Male,77,NULL,NULL,69,20.2,1376.5,Yes,No,Biyearly,No,Bank transfer (automatic),No
5763,Male,26,1,NULL,37,40.55,1390.85,No,DSL,Biyearly,Yes,Mailed check,No
5764,Female,39,NULL,1,1,19.6,19.6,Yes,No,Monthly,Yes,Mailed check,Yes
5765,Female,30,NULL,1,1,44.55,44.55,Yes,DSL,Monthly,Yes,Credit card (automatic),No
5766,Male,77,NULL,NULL,3,25,78.25,No,DSL,Monthly,No,Mailed check,No
5767,Female,35,1,NULL,26,90.1,2312.55,Yes,DSL,Yearly,Yes,Credit card (automatic),No
5768,Male,57,1,1,3,41.35,107.25,No,DSL,Monthly,No,Mailed check,No
5769,Female,55,NULL,1,15,25.4,399.6,Yes,No,Monthly,Yes,Credit card (automatic),Yes
5770,Female,21,NULL,NULL,1,49.9,49.9,Yes,DSL,Monthly,Yes,Electronic check,No
5771,Male,71,0,NULL,11,70.2,834.7,Yes,Fiber,Monthly,Yes,Electronic check,No
5772,Male,64,0,NULL,8,86.55,649.65,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5773,Male,55,1,0,2,72.6,154.3,Yes,Fiber,Monthly,Yes,Mailed check,No
5774,Male,21,1,1,50,44.45,2188.45,No,DSL,Yearly,Yes,Bank transfer (automatic),No
5775,Male,54,1,1,41,89.55,3729.75,Yes,Fiber,Yearly,Yes,Electronic check,No
5776,Male,35,1,NULL,11,19.55,223.15,Yes,No,Biyearly,No,Credit card (automatic),No
5777,Male,24,0,NULL,1,19.3,19.3,Yes,No,Monthly,Yes,Mailed check,No
5778,Male,40,0,0,9,54.8,452.8,Yes,DSL,Monthly,No,Mailed check,No
5779,Male,43,0,0,42,45.1,2049.05,No,DSL,Yearly,Yes,Credit card (automatic),No
5780,Female,67,0,1,25,89.7,2187.55,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5781,Male,29,0,NULL,54,105.2,5637.85,Yes,Fiber,Yearly,Yes,Electronic check,No
5782,Male,50,NULL,0,3,80.35,253.8,Yes,Fiber,Monthly,Yes,Electronic check,No
5783,Male,49,NULL,NULL,1,19.55,19.55,Yes,No,Monthly,No,Mailed check,No
5784,Female,72,NULL,NULL,52,20.65,1022.95,Yes,No,Yearly,No,Mailed check,No
5785,Female,40,1,NULL,16,86.25,1340.1,Yes,Fiber,Monthly,Yes,Electronic check,No
5786,Male,48,0,NULL,3,20.2,50.6,Yes,No,Monthly,No,Bank transfer (automatic),No
5787,Female,78,1,NULL,58,79.8,4526.85,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
5788,Male,55,0,1,1,69.9,69.9,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5789,Female,43,0,NULL,67,60.5,3870,Yes,DSL,Yearly,No,Credit card (automatic),No
5790,Female,67,1,NULL,40,20.6,827.3,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
5791,Female,59,NULL,1,14,80.45,1072,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5792,Female,75,NULL,NULL,71,24.7,1810.55,Yes,No,Biyearly,No,Bank transfer (automatic),No
5793,Male,58,0,NULL,1,45.55,45.55,Yes,DSL,Monthly,Yes,Mailed check,No
5794,Female,70,NULL,NULL,69,20.2,1412.65,Yes,No,Biyearly,No,Bank transfer (automatic),No
5795,Male,43,NULL,0,66,54.65,3632,No,DSL,Biyearly,No,Bank transfer (automatic),No
5796,Female,33,0,1,52,20.1,1078.75,Yes,No,Biyearly,No,Bank transfer (automatic),No
5797,Male,39,NULL,NULL,28,106.1,2847.4,Yes,Fiber,Yearly,No,Electronic check,Yes
5798,Female,28,NULL,NULL,37,19.35,683.75,Yes,No,Monthly,No,Electronic check,No
5799,Male,34,1,NULL,65,24.75,1715.1,Yes,No,Biyearly,No,Credit card (automatic),No
5800,Female,64,NULL,NULL,61,88.65,5321.25,Yes,DSL,Biyearly,No,Credit card (automatic),No
5801,Female,43,1,1,57,19.9,1115.6,Yes,No,Biyearly,No,Bank transfer (automatic),No
5802,Male,36,NULL,NULL,52,68.75,3482.85,Yes,DSL,Yearly,Yes,Electronic check,No
5803,Male,52,NULL,NULL,2,76.4,151.8,Yes,Fiber,Monthly,No,Electronic check,Yes
5804,Male,55,NULL,1,28,92.9,2768.35,Yes,Fiber,Yearly,No,Bank transfer (automatic),No
5805,Female,39,0,NULL,18,73.55,1359.45,Yes,Fiber,Monthly,Yes,Electronic check,No
5806,Male,77,NULL,1,1,39.65,39.65,No,DSL,Monthly,Yes,Electronic check,Yes
5807,Female,66,1,NULL,32,79.3,2570,Yes,Fiber,Monthly,No,Mailed check,No
5808,Female,45,0,NULL,41,101.1,4016.2,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
5809,Male,25,1,1,72,85.25,6083.1,Yes,DSL,Biyearly,Yes,Electronic check,No
5810,Female,37,1,NULL,48,24.55,1203.95,Yes,No,Yearly,No,Bank transfer (automatic),No
5811,Male,30,0,1,10,44.85,435.4,Yes,DSL,Monthly,Yes,Credit card (automatic),Yes
5812,Male,43,NULL,1,56,107.25,6033.3,Yes,Fiber,Yearly,Yes,Electronic check,No
5813,Male,30,1,NULL,4,50.05,179.35,Yes,DSL,Monthly,No,Mailed check,Yes
5814,Male,80,0,NULL,51,93.65,4839.15,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
5815,Male,56,NULL,NULL,18,89.6,1633,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
5816,Male,53,NULL,1,10,72.15,794.25,Yes,DSL,Monthly,Yes,Credit card (automatic),Yes
5817,Female,44,0,NULL,24,98.75,2407.3,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5818,Male,70,NULL,NULL,56,36.1,1971.5,No,DSL,Yearly,Yes,Credit card (automatic),No
5819,Female,29,0,NULL,56,105.45,5916.95,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
5820,Female,57,NULL,NULL,2,29.05,44.75,No,DSL,Monthly,No,Bank transfer (automatic),No
5821,Male,40,NULL,NULL,1,50.9,50.9,Yes,DSL,Monthly,No,Mailed check,Yes
5822,Male,27,NULL,NULL,72,104.9,7732.65,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
5823,Female,66,NULL,NULL,3,80.1,217.55,Yes,Fiber,Monthly,No,Credit card (automatic),Yes
5824,Female,77,NULL,NULL,64,113.35,7222.75,Yes,Fiber,Yearly,No,Electronic check,No
5825,Female,31,NULL,NULL,10,40.25,411.45,No,DSL,Yearly,No,Mailed check,No
5826,Male,59,NULL,NULL,31,89.3,2823,Yes,Fiber,Monthly,No,Electronic check,No
5827,Male,74,1,NULL,25,19.6,411.15,Yes,No,Yearly,No,Electronic check,No
5828,Female,22,0,NULL,17,24.8,475.25,Yes,No,Monthly,No,Mailed check,No
5829,Female,27,0,NULL,18,84.95,1443.65,Yes,Fiber,Monthly,Yes,Electronic check,No
5830,Male,61,0,NULL,36,53.65,1939.35,Yes,DSL,Yearly,No,Mailed check,No
5831,Female,69,1,1,2,69.65,145.15,Yes,Fiber,Monthly,No,Electronic check,Yes
5832,Male,59,1,1,29,33.75,1009.25,No,DSL,Monthly,No,Mailed check,No
5833,Male,33,1,1,51,30.05,1529.45,No,DSL,Monthly,Yes,Credit card (automatic),No
5834,Male,47,1,NULL,72,114.1,8086.4,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
5835,Male,26,NULL,NULL,1,69.95,69.95,Yes,Fiber,Monthly,No,Electronic check,Yes
5836,Male,32,1,0,47,113.45,5317.8,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
5837,Female,25,0,1,70,19.7,1341.5,Yes,No,Yearly,No,Bank transfer (automatic),No
5838,Female,64,NULL,0,69,93.3,6398.05,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
5839,Male,44,0,NULL,42,20.25,854.9,Yes,No,Yearly,No,Mailed check,No
5840,Male,23,NULL,1,48,64.4,3035.35,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
5841,Male,31,NULL,NULL,51,83.85,4307.1,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
5842,Male,49,NULL,NULL,41,19.75,899.45,Yes,No,Biyearly,Yes,Electronic check,No
5843,Male,23,1,0,62,96.1,6001.45,Yes,Fiber,Yearly,No,Electronic check,No
5844,Female,55,NULL,1,30,85,2624.25,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5845,Male,38,NULL,0,15,101.1,1504.05,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5846,Male,45,NULL,NULL,23,104.05,2470.1,Yes,Fiber,Monthly,Yes,Mailed check,Yes
5847,Male,27,1,1,15,96.5,1392.25,Yes,Fiber,Monthly,Yes,Electronic check,No
5848,Male,45,1,NULL,68,24.55,1657.4,Yes,No,Biyearly,No,Mailed check,No
5849,Female,38,0,NULL,20,68.9,1370.35,Yes,DSL,Monthly,Yes,Credit card (automatic),No
5850,Male,29,0,NULL,43,56.35,2391.15,Yes,DSL,Yearly,Yes,Mailed check,No
5851,Male,72,1,NULL,72,78.85,5763.15,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
5852,Male,47,NULL,1,9,76.25,684.85,Yes,Fiber,Monthly,Yes,Electronic check,No
5853,Female,79,1,NULL,64,115,7396.15,Yes,Fiber,Yearly,Yes,Electronic check,No
5854,Female,27,NULL,1,2,104.4,242.8,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5855,Female,30,0,1,5,75.55,413.65,Yes,Fiber,Monthly,No,Electronic check,Yes
5856,Female,56,1,NULL,3,75.25,242,Yes,Fiber,Monthly,No,Electronic check,Yes
5857,Female,57,1,NULL,1,19.55,19.55,Yes,No,Monthly,Yes,Mailed check,No
5858,Female,78,NULL,1,5,34.25,163.55,No,DSL,Monthly,No,Electronic check,No
5859,Female,66,0,NULL,7,62.8,418.3,Yes,DSL,Monthly,No,Bank transfer (automatic),No
5860,Female,46,NULL,NULL,14,25.55,372.45,Yes,No,Monthly,No,Mailed check,No
5861,Female,68,1,0,63,99.9,6137,Yes,Fiber,Yearly,No,Bank transfer (automatic),Yes
5862,Male,66,0,NULL,1,71.65,71.65,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5863,Female,78,1,1,48,65.65,3094.65,Yes,DSL,Yearly,Yes,Electronic check,No
5864,Male,73,NULL,NULL,42,101.75,4273.45,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5865,Male,55,0,NULL,36,84.75,3050.15,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5866,Female,47,0,1,10,67.8,653.15,Yes,DSL,Monthly,Yes,Credit card (automatic),No
5867,Male,51,1,1,22,55.15,1193.05,Yes,DSL,Yearly,Yes,Credit card (automatic),Yes
5868,Male,61,1,NULL,40,24.6,973.95,Yes,No,Biyearly,Yes,Mailed check,No
5869,Female,61,NULL,NULL,32,74.75,2282.95,Yes,DSL,Yearly,No,Mailed check,No
5870,Male,25,1,0,71,105.7,7472.15,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
5871,Female,70,1,NULL,72,116.45,8013.55,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
5872,Female,45,NULL,1,16,90.7,1374.9,Yes,Fiber,Monthly,No,Electronic check,No
5873,Female,72,NULL,NULL,60,37.7,2288.7,No,DSL,Biyearly,No,Bank transfer (automatic),No
5874,Female,69,0,1,7,84.35,609.65,Yes,Fiber,Monthly,Yes,Electronic check,No
5875,Male,63,NULL,NULL,38,70.15,2497.35,Yes,DSL,Yearly,Yes,Credit card (automatic),Yes
5876,Male,41,0,1,17,70.4,1214.05,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
5877,Female,36,NULL,NULL,34,61.25,1993.2,No,DSL,Yearly,No,Mailed check,No
5878,Female,54,1,1,29,31.2,926.2,No,DSL,Monthly,Yes,Electronic check,No
5879,Male,45,NULL,0,25,79,1902,Yes,DSL,Monthly,Yes,Mailed check,No
5880,Female,44,1,1,58,61.05,3478.75,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
5881,Male,54,NULL,1,2,80.2,181.1,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5882,Female,65,1,NULL,9,79.55,723.4,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5883,Female,24,NULL,0,2,54.35,117.05,Yes,DSL,Monthly,Yes,Mailed check,No
5884,Male,35,1,0,66,50.55,3364.55,No,DSL,Biyearly,No,Bank transfer (automatic),No
5885,Male,77,1,0,27,50.35,1411.35,Yes,DSL,Monthly,No,Mailed check,No
5886,Male,54,0,1,1,45.05,45.05,Yes,DSL,Monthly,No,Mailed check,Yes
5887,Male,37,NULL,1,22,89.4,2001.5,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5888,Male,75,NULL,NULL,2,19.4,50.6,Yes,No,Monthly,No,Mailed check,No
5889,Female,67,NULL,NULL,57,95.25,5464.65,Yes,Fiber,Biyearly,Yes,Electronic check,Yes
5890,Male,51,NULL,NULL,2,95.85,197.7,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5891,Male,28,1,1,72,106.3,7565.35,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
5892,Male,40,1,0,52,48.8,2555.05,No,DSL,Monthly,Yes,Credit card (automatic),No
5893,Male,75,NULL,1,20,19.6,356.15,Yes,No,Monthly,Yes,Credit card (automatic),No
5894,Female,61,NULL,NULL,72,92.45,6440.25,Yes,DSL,Biyearly,No,Credit card (automatic),Yes
5895,Female,34,1,1,18,25.1,428.45,Yes,No,Biyearly,No,Mailed check,No
5896,Female,45,0,1,35,99.05,3554.6,Yes,Fiber,Monthly,Yes,Electronic check,No
5897,Male,30,NULL,1,33,93.55,3055.5,Yes,Fiber,Yearly,Yes,Electronic check,No
5898,Male,63,0,1,18,33.6,550.35,No,DSL,Monthly,No,Mailed check,No
5899,Male,22,NULL,NULL,3,78.5,242.05,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5900,Male,42,NULL,0,71,109.6,7854.15,Yes,Fiber,Yearly,Yes,Electronic check,No
5901,Male,50,1,NULL,56,103.2,5873.75,Yes,Fiber,Biyearly,Yes,Electronic check,No
5902,Female,37,1,1,60,94.1,5475.9,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
5903,Male,77,1,0,24,20.25,439.75,Yes,No,Yearly,No,Mailed check,No
5904,Male,75,NULL,NULL,25,74.3,1952.25,Yes,Fiber,Monthly,No,Bank transfer (automatic),No
5905,Male,22,NULL,1,58,50.3,2878.55,Yes,DSL,Yearly,No,Credit card (automatic),No
5906,Male,44,1,NULL,36,84.1,3021.6,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5907,Male,26,NULL,NULL,3,76.95,228.4,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5908,Female,38,NULL,0,26,91.25,2351.8,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5909,Male,36,NULL,NULL,1,31.35,31.35,No,DSL,Monthly,Yes,Mailed check,Yes
5910,Male,79,0,1,48,20.05,1036,Yes,No,Biyearly,Yes,Mailed check,No
5911,Female,76,NULL,1,67,19.65,1335.2,Yes,No,Biyearly,No,Mailed check,No
5912,Female,21,1,0,23,20.3,470.6,Yes,No,Monthly,Yes,Bank transfer (automatic),No
5913,Female,27,1,NULL,24,55.15,1319.85,Yes,DSL,Monthly,No,Electronic check,No
5914,Female,50,1,NULL,26,60.05,1616.15,Yes,DSL,Monthly,Yes,Electronic check,Yes
5915,Female,61,0,0,1,50.55,50.55,Yes,DSL,Monthly,No,Electronic check,Yes
5916,Female,34,1,1,23,79.1,1783.75,Yes,Fiber,Monthly,Yes,Mailed check,No
5917,Male,40,NULL,NULL,53,92.55,4779.45,Yes,Fiber,Monthly,Yes,Electronic check,No
5918,Female,68,1,0,2,30.9,59.05,No,DSL,Monthly,Yes,Electronic check,Yes
5919,Male,41,1,NULL,28,30.1,810.85,No,DSL,Monthly,Yes,Credit card (automatic),No
5920,Female,52,NULL,0,68,60.65,3975.9,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
5921,Female,56,1,NULL,18,35.2,607.3,No,DSL,Monthly,Yes,Electronic check,No
5922,Female,65,1,NULL,10,98.7,973.25,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5923,Male,67,NULL,NULL,66,106.05,6981.35,Yes,Fiber,Biyearly,Yes,Credit card (automatic),Yes
5924,Male,76,1,NULL,46,93.7,4154.8,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5925,Female,25,NULL,1,1,52.2,52.2,Yes,DSL,Monthly,Yes,Electronic check,Yes
5926,Female,28,NULL,1,1,19.75,19.75,Yes,No,Monthly,No,Electronic check,No
5927,Male,51,NULL,1,24,90.35,2238.5,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5928,Female,58,NULL,1,2,94.2,193.8,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
5929,Female,43,0,0,8,49.4,408.25,Yes,DSL,Monthly,No,Electronic check,No
5930,Female,64,NULL,1,45,105.15,4730.9,Yes,Fiber,Monthly,Yes,Electronic check,No
5931,Female,69,1,1,8,56.3,401.5,Yes,DSL,Monthly,No,Bank transfer (automatic),No
5932,Female,56,0,NULL,71,25.05,1873.7,Yes,No,Biyearly,No,Credit card (automatic),No
5933,Female,34,NULL,0,60,94.15,5811.8,Yes,Fiber,Yearly,No,Bank transfer (automatic),No
5934,Male,77,1,NULL,47,55.3,2654.05,Yes,DSL,Monthly,Yes,Electronic check,No
5935,Female,77,NULL,1,40,39.3,1637.4,No,DSL,Monthly,Yes,Electronic check,Yes
5936,Female,23,1,NULL,4,48.25,202.25,No,DSL,Monthly,No,Mailed check,No
5937,Female,61,NULL,1,21,79.2,1742.45,Yes,Fiber,Yearly,No,Electronic check,No
5938,Female,64,1,NULL,28,92.35,2602.9,Yes,Fiber,Monthly,Yes,Mailed check,Yes
5939,Male,59,0,0,3,75,209.1,Yes,Fiber,Monthly,No,Mailed check,Yes
5940,Female,80,0,1,48,103.25,5037.55,Yes,Fiber,Yearly,Yes,Credit card (automatic),Yes
5941,Male,22,0,NULL,29,58.75,1696.2,Yes,DSL,Yearly,Yes,Electronic check,No
5942,Female,67,NULL,NULL,67,107.05,7142.5,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
5943,Male,57,1,1,52,93.25,4631.7,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
5944,Male,78,1,1,39,35.55,1309.15,No,DSL,Yearly,No,Mailed check,No
5945,Male,70,NULL,0,65,110,7138.65,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
5946,Male,53,NULL,0,1,20.4,20.4,Yes,No,Monthly,No,Mailed check,No
5947,Female,80,1,1,30,94.1,2804.45,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
5948,Male,45,1,NULL,50,95.7,4816.7,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5949,Male,33,NULL,NULL,69,56.55,3952.65,No,DSL,Biyearly,No,Credit card (automatic),No
5950,Male,29,1,1,38,70.6,2708.2,Yes,DSL,Yearly,No,Mailed check,No
5951,Male,49,0,NULL,72,105.5,7611.55,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
5952,Female,46,NULL,NULL,12,91.3,1094.5,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5953,Male,34,NULL,0,5,24.95,100.4,No,DSL,Monthly,Yes,Electronic check,Yes
5954,Female,29,0,NULL,14,59.8,824.85,Yes,DSL,Monthly,Yes,Credit card (automatic),No
5955,Male,66,NULL,1,67,105.4,6989.45,Yes,Fiber,Yearly,Yes,Electronic check,No
5956,Male,21,1,1,1,74.6,74.6,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
5957,Male,58,NULL,0,10,20,185.4,Yes,No,Monthly,No,Electronic check,No
5958,Male,70,1,1,51,83.25,4089.45,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
5959,Female,59,1,NULL,37,75.1,2658.8,Yes,DSL,Yearly,No,Bank transfer (automatic),No
5960,Male,77,NULL,NULL,2,44.7,93.7,Yes,DSL,Monthly,Yes,Electronic check,Yes
5961,Female,48,1,0,1,76.35,76.35,Yes,Fiber,Monthly,No,Electronic check,Yes
5962,Male,24,0,1,52,24.8,1229.1,Yes,No,Biyearly,No,Mailed check,No
5963,Female,61,NULL,1,31,21,697.7,Yes,No,Biyearly,No,Mailed check,No
5964,Female,48,NULL,NULL,15,19.4,289.3,Yes,No,Monthly,No,Bank transfer (automatic),Yes
5965,Male,67,NULL,1,65,72.45,4653.85,Yes,DSL,Yearly,No,Credit card (automatic),Yes
5966,Female,22,NULL,1,59,100.05,6034.85,Yes,Fiber,Biyearly,Yes,Mailed check,No
5967,Male,68,1,NULL,7,19.45,136.75,Yes,No,Yearly,No,Mailed check,No
5968,Male,37,1,0,33,95.3,3275.15,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
5969,Female,55,NULL,1,2,49.6,114.7,Yes,DSL,Monthly,Yes,Mailed check,Yes
5970,Female,79,1,NULL,1,49.55,49.55,Yes,DSL,Monthly,Yes,Electronic check,Yes
5971,Male,29,0,0,17,21.1,385.55,Yes,No,Monthly,No,Credit card (automatic),No
5972,Female,80,NULL,NULL,27,20.25,538.2,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
5973,Male,41,1,NULL,3,76.05,231.8,Yes,Fiber,Monthly,Yes,Electronic check,Yes
5974,Female,80,NULL,1,39,47.85,1886.4,Yes,DSL,Yearly,Yes,Electronic check,No
